generating_model,participant_id,trial,FirstRating,GroupRating,SecondRating_continuous,SecondRating_noisy_continuous,SecondRating,observed_change,social_gap,change,true_w_direct,true_w_social
WBA,34,17,5,7,6.384615384615385,5.999013476065453,6,1,2,1.384615384615385,0.5,2.0
WBA,34,18,1,1,1.358974358974359,1.6899016311006816,2,1,0,0.35897435897435903,0.5,2.0
WBA,34,19,7,4,4.589743589743589,4.503743694526229,5,-2,-3,-2.4102564102564106,0.5,2.0
WBA,34,20,6,4,4.410256410256411,5.065878616494073,5,-1,-2,-1.5897435897435894,0.5,2.0
WBA,34,21,7,7,6.743589743589744,6.206314663545722,6,-1,0,-0.2564102564102564,0.5,2.0
WBA,34,22,1,5,4.230769230769231,4.533048910748301,5,4,4,3.230769230769231,0.5,2.0
WBA,34,23,5,7,6.384615384615385,6.784447059155177,7,2,2,1.384615384615385,0.5,2.0
WBA,34,24,7,6,6.0256410256410255,5.889086678697529,6,-1,-1,-0.9743589743589745,0.5,2.0
WBA,34,25,2,1,1.5384615384615385,1.1317895328556415,1,-1,-1,-0.46153846153846145,0.5,2.0
WBA,34,26,7,7,6.743589743589744,7.305511434962702,7,0,0,-0.2564102564102564,0.5,2.0
WBA,34,27,8,1,2.6153846153846154,3.0866529257506072,3,-5,-7,-5.384615384615385,0.5,2.0
WBA,34,28,6,7,6.564102564102564,7.039946651226688,7,1,1,0.5641025641025639,0.5,2.0
WBA,34,29,1,2,2.076923076923077,2.4851619619748426,2,1,1,1.076923076923077,0.5,2.0
WBA,34,30,1,2,2.076923076923077,2.2882691640643342,2,1,1,1.076923076923077,0.5,2.0
WBA,34,31,1,1,1.358974358974359,1.2579317375248513,1,0,0,0.35897435897435903,0.5,2.0
WBA,34,32,1,3,2.7948717948717947,3.5146034604068985,4,3,2,1.7948717948717947,0.5,2.0
WBA,34,33,2,3,2.9743589743589745,3.954539039562415,4,2,1,0.9743589743589745,0.5,2.0
WBA,34,34,3,7,6.0256410256410255,6.5879025219208245,7,4,4,3.0256410256410255,0.5,2.0
WBA,34,35,1,4,3.5128205128205128,4.400434766376761,4,3,3,2.5128205128205128,0.5,2.0
WBA,34,36,7,8,7.461538461538462,6.644267340549977,7,0,1,0.4615384615384617,0.5,2.0
WBA,34,37,2,1,1.5384615384615385,1.558398228664288,2,0,-1,-0.46153846153846145,0.5,2.0
WBA,34,38,7,2,3.153846153846154,2.9515942076251434,3,-4,-5,-3.846153846153846,0.5,2.0
WBA,34,39,7,2,3.153846153846154,2.6208285383384977,3,-4,-5,-3.846153846153846,0.5,2.0
WBA,34,40,1,8,6.384615384615385,5.357259837914388,5,4,7,5.384615384615385,0.5,2.0
WBA,34,41,7,2,3.153846153846154,3.5740573136452927,4,-3,-5,-3.846153846153846,0.5,2.0
WBA,34,42,6,2,2.9743589743589745,3.4526807967499162,3,-3,-4,-3.0256410256410255,0.5,2.0
WBA,34,43,3,5,4.589743589743589,4.202656364975864,4,1,2,1.5897435897435894,0.5,2.0
WBA,34,44,4,5,4.769230769230769,4.548460054035219,5,1,1,0.7692307692307692,0.5,2.0
WBA,34,45,4,3,3.333333333333333,2.953094449249815,3,-1,-1,-0.666666666666667,0.5,2.0
WBA,34,46,8,1,2.6153846153846154,2.140689424641885,2,-6,-7,-5.384615384615385,0.5,2.0
WBA,34,47,1,6,4.948717948717949,4.8636527696885175,5,4,5,3.948717948717949,0.5,2.0
WBA,34,48,4,7,6.205128205128205,7.25186772886979,7,3,3,2.2051282051282053,0.5,2.0
WBA,34,49,7,3,3.871794871794872,3.735848156182399,4,-3,-4,-3.128205128205128,0.5,2.0
WBA,34,50,1,2,2.076923076923077,2.187802051034486,2,1,1,1.076923076923077,0.5,2.0
WBA,34,51,1,1,1.358974358974359,1.5184099925259904,2,1,0,0.35897435897435903,0.5,2.0
WBA,34,52,5,4,4.230769230769231,4.098376584991162,4,-1,-1,-0.7692307692307692,0.5,2.0
WBA,34,53,5,2,2.7948717948717947,3.089430589991874,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,34,54,1,2,2.076923076923077,2.0879757798908685,2,1,1,1.076923076923077,0.5,2.0
WBA,34,55,8,7,6.923076923076923,7.208158853478126,7,-1,-1,-1.0769230769230766,0.5,2.0
WBA,34,56,3,2,2.435897435897436,2.3234014006608685,2,-1,-1,-0.5641025641025639,0.5,2.0
WBA,34,57,3,7,6.0256410256410255,5.477408195622439,5,2,4,3.0256410256410255,0.5,2.0
WBA,34,58,7,1,2.435897435897436,2.4702125808188926,2,-5,-6,-4.564102564102564,0.5,2.0
WBA,34,59,7,1,2.435897435897436,2.7124969246675623,3,-4,-6,-4.564102564102564,0.5,2.0
WBA,34,60,8,1,2.6153846153846154,2.088061514739739,2,-6,-7,-5.384615384615385,0.5,2.0
WBA,34,61,4,5,4.769230769230769,4.029810130115089,4,0,1,0.7692307692307692,0.5,2.0
WBA,34,62,3,8,6.743589743589744,6.863603547058127,7,4,5,3.7435897435897436,0.5,2.0
WBA,34,63,7,8,7.461538461538462,7.3670729316862005,7,0,1,0.4615384615384617,0.5,2.0
WBA,34,64,8,7,6.923076923076923,6.8135547225259,7,-1,-1,-1.0769230769230766,0.5,2.0
WBA,34,65,1,3,2.7948717948717947,2.6397583589215117,3,2,2,1.7948717948717947,0.5,2.0
WBA,34,66,4,6,5.487179487179487,5.047535531456325,5,1,2,1.4871794871794872,0.5,2.0
WBA,34,67,6,3,3.6923076923076925,4.500380785909812,5,-1,-3,-2.3076923076923075,0.5,2.0
WBA,34,68,1,5,4.230769230769231,3.0815106276698856,3,2,4,3.230769230769231,0.5,2.0
WBA,34,69,3,7,6.0256410256410255,6.005231558135078,6,3,4,3.0256410256410255,0.5,2.0
WBA,34,70,3,2,2.435897435897436,2.3415289082709685,2,-1,-1,-0.5641025641025639,0.5,2.0
WBA,34,71,6,2,2.9743589743589745,3.269525615188349,3,-3,-4,-3.0256410256410255,0.5,2.0
WBA,34,72,2,2,2.2564102564102564,2.4397551395669668,2,0,0,0.2564102564102564,0.5,2.0
WBA,34,73,4,7,6.205128205128205,6.35149884282627,6,2,3,2.2051282051282053,0.5,2.0
WBA,34,74,6,7,6.564102564102564,6.006349644106945,6,0,1,0.5641025641025639,0.5,2.0
WBA,34,75,3,8,6.743589743589744,6.153932905857353,6,3,5,3.7435897435897436,0.5,2.0
WBA,34,76,5,7,6.384615384615385,6.630909365027492,7,2,2,1.384615384615385,0.5,2.0
WBA,34,77,5,2,2.7948717948717947,2.6088872614127836,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,34,78,2,3,2.9743589743589745,2.8802381238370387,3,1,1,0.9743589743589745,0.5,2.0
WBA,34,79,1,4,3.5128205128205128,4.025335451005795,4,3,3,2.5128205128205128,0.5,2.0
WBA,34,80,2,3,2.9743589743589745,3.2078995847331386,3,1,1,0.9743589743589745,0.5,2.0
WBA,35,1,6,7,6.564102564102564,5.73097814682473,6,0,1,0.5641025641025639,0.5,2.0
WBA,35,2,7,1,2.435897435897436,2.9797928528557422,3,-4,-6,-4.564102564102564,0.5,2.0
WBA,35,3,4,8,6.923076923076923,6.658113446512552,7,3,4,2.9230769230769234,0.5,2.0
WBA,35,4,2,2,2.2564102564102564,2.082319369045687,2,0,0,0.2564102564102564,0.5,2.0
WBA,35,5,3,4,3.871794871794872,3.7620506094036186,4,1,1,0.8717948717948718,0.5,2.0
WBA,35,6,6,5,5.128205128205129,6.2125281449104985,6,0,-1,-0.8717948717948714,0.5,2.0
WBA,35,7,8,2,3.333333333333333,3.780208637406712,4,-4,-6,-4.666666666666667,0.5,2.0
WBA,35,8,1,2,2.076923076923077,3.0185788554854858,3,2,1,1.076923076923077,0.5,2.0
WBA,35,9,5,8,7.102564102564102,7.282551613385827,7,2,3,2.102564102564102,0.5,2.0
WBA,35,10,2,2,2.2564102564102564,2.256352828683256,2,0,0,0.2564102564102564,0.5,2.0
WBA,35,11,8,4,4.769230769230769,5.302114227520627,5,-3,-4,-3.230769230769231,0.5,2.0
WBA,35,12,8,6,6.205128205128205,6.341315408402479,6,-2,-2,-1.7948717948717947,0.5,2.0
WBA,35,13,1,8,6.384615384615385,6.313300396932039,6,5,7,5.384615384615385,0.5,2.0
WBA,35,14,1,7,5.666666666666666,5.252696893746397,5,4,6,4.666666666666666,0.5,2.0
WBA,35,15,4,3,3.333333333333333,3.8141279101994527,4,0,-1,-0.666666666666667,0.5,2.0
WBA,35,16,3,2,2.435897435897436,3.051618219548001,3,0,-1,-0.5641025641025639,0.5,2.0
WBA,35,17,8,2,3.333333333333333,3.233570286603816,3,-5,-6,-4.666666666666667,0.5,2.0
WBA,35,18,5,3,3.5128205128205128,1.5516274329052084,2,-3,-2,-1.4871794871794872,0.5,2.0
WBA,35,19,5,3,3.5128205128205128,3.7894877984832456,4,-1,-2,-1.4871794871794872,0.5,2.0
WBA,35,20,1,6,4.948717948717949,4.411474453647577,4,3,5,3.948717948717949,0.5,2.0
WBA,35,21,3,1,1.717948717948718,1.318527718008644,1,-2,-2,-1.282051282051282,0.5,2.0
WBA,35,22,6,2,2.9743589743589745,2.662687947327909,3,-3,-4,-3.0256410256410255,0.5,2.0
WBA,35,23,6,3,3.6923076923076925,3.866825316350753,4,-2,-3,-2.3076923076923075,0.5,2.0
WBA,35,24,5,3,3.5128205128205128,4.109708957618379,4,-1,-2,-1.4871794871794872,0.5,2.0
WBA,35,25,7,8,7.461538461538462,6.936286812726257,7,0,1,0.4615384615384617,0.5,2.0
WBA,35,26,6,1,2.2564102564102564,3.407244778703185,3,-3,-5,-3.7435897435897436,0.5,2.0
WBA,35,27,8,5,5.487179487179487,5.950624837817116,6,-2,-3,-2.5128205128205128,0.5,2.0
WBA,35,28,3,5,4.589743589743589,4.9114403054025315,5,2,2,1.5897435897435894,0.5,2.0
WBA,35,29,1,1,1.358974358974359,0.9755868874910307,1,0,0,0.35897435897435903,0.5,2.0
WBA,35,30,5,8,7.102564102564102,7.47423476490381,7,2,3,2.102564102564102,0.5,2.0
WBA,35,31,1,5,4.230769230769231,4.2279790259127905,4,3,4,3.230769230769231,0.5,2.0
WBA,35,32,1,4,3.5128205128205128,4.68031977646052,5,4,3,2.5128205128205128,0.5,2.0
WBA,35,33,7,1,2.435897435897436,3.3153724604251114,3,-4,-6,-4.564102564102564,0.5,2.0
WBA,35,34,6,6,5.846153846153846,5.990940029662207,6,0,0,-0.1538461538461542,0.5,2.0
WBA,35,35,5,7,6.384615384615385,6.757460308329052,7,2,2,1.384615384615385,0.5,2.0
WBA,35,36,1,7,5.666666666666666,4.914782679084595,5,4,6,4.666666666666666,0.5,2.0
WBA,35,37,8,3,4.051282051282051,4.586041137377119,5,-3,-5,-3.948717948717949,0.5,2.0
WBA,35,38,3,1,1.717948717948718,1.7087888301888723,2,-1,-2,-1.282051282051282,0.5,2.0
WBA,35,39,1,4,3.5128205128205128,3.3084182154513564,3,2,3,2.5128205128205128,0.5,2.0
WBA,35,40,1,4,3.5128205128205128,3.6445949704881664,4,3,3,2.5128205128205128,0.5,2.0
WBA,35,41,6,1,2.2564102564102564,2.6353919484917077,3,-3,-5,-3.7435897435897436,0.5,2.0
WBA,35,42,6,1,2.2564102564102564,2.7029248860107824,3,-3,-5,-3.7435897435897436,0.5,2.0
WBA,35,43,6,5,5.128205128205129,4.532281283586645,5,-1,-1,-0.8717948717948714,0.5,2.0
WBA,35,44,6,3,3.6923076923076925,2.9679657100380594,3,-3,-3,-2.3076923076923075,0.5,2.0
WBA,35,45,3,1,1.717948717948718,1.578473616547541,2,-1,-2,-1.282051282051282,0.5,2.0
WBA,35,46,4,7,6.205128205128205,6.305350994944828,6,2,3,2.2051282051282053,0.5,2.0
WBA,35,47,6,3,3.6923076923076925,2.887909022794413,3,-3,-3,-2.3076923076923075,0.5,2.0
WBA,35,48,6,2,2.9743589743589745,3.1935325642231756,3,-3,-4,-3.0256410256410255,0.5,2.0
WBA,35,49,4,2,2.6153846153846154,2.80030744919673,3,-1,-2,-1.3846153846153846,0.5,2.0
WBA,35,50,2,7,5.846153846153846,5.133156160994618,5,3,5,3.846153846153846,0.5,2.0
WBA,35,51,4,6,5.487179487179487,5.957689938292913,6,2,2,1.4871794871794872,0.5,2.0
WBA,35,52,8,1,2.6153846153846154,2.0568060683414737,2,-6,-7,-5.384615384615385,0.5,2.0
WBA,35,53,3,1,1.717948717948718,0.6686620800622054,1,-2,-2,-1.282051282051282,0.5,2.0
WBA,35,54,7,4,4.589743589743589,3.8821289914342265,4,-3,-3,-2.4102564102564106,0.5,2.0
WBA,35,55,1,5,4.230769230769231,3.552830056558624,4,3,4,3.230769230769231,0.5,2.0
WBA,35,56,6,5,5.128205128205129,5.179682556661015,5,-1,-1,-0.8717948717948714,0.5,2.0
WBA,35,57,4,1,1.8974358974358974,2.65604687137757,3,-1,-3,-2.1025641025641026,0.5,2.0
WBA,35,58,2,1,1.5384615384615385,1.9032143457818897,2,0,-1,-0.46153846153846145,0.5,2.0
WBA,35,59,2,3,2.9743589743589745,3.607011602783127,4,2,1,0.9743589743589745,0.5,2.0
WBA,35,60,1,8,6.384615384615385,6.772609313626002,7,6,7,5.384615384615385,0.5,2.0
WBA,35,61,5,5,4.948717948717949,4.360152799408244,4,-1,0,-0.0512820512820511,0.5,2.0
WBA,35,62,3,5,4.589743589743589,4.2070558897238985,4,1,2,1.5897435897435894,0.5,2.0
WBA,35,63,1,1,1.358974358974359,1.3513247465156581,1,0,0,0.35897435897435903,0.5,2.0
WBA,35,64,5,5,4.948717948717949,5.080007761304477,5,0,0,-0.0512820512820511,0.5,2.0
WBA,35,65,1,6,4.948717948717949,4.603686804944892,5,4,5,3.948717948717949,0.5,2.0
WBA,35,66,1,5,4.230769230769231,3.673303291232071,4,3,4,3.230769230769231,0.5,2.0
WBA,35,67,7,4,4.589743589743589,3.683631183970613,4,-3,-3,-2.4102564102564106,0.5,2.0
WBA,35,68,5,2,2.7948717948717947,2.8867701802693175,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,35,69,7,4,4.589743589743589,4.816181174362691,5,-2,-3,-2.4102564102564106,0.5,2.0
WBA,35,70,4,6,5.487179487179487,6.314283653838134,6,2,2,1.4871794871794872,0.5,2.0
WBA,35,71,4,4,4.051282051282051,3.6418573863685717,4,0,0,0.0512820512820511,0.5,2.0
WBA,35,72,4,5,4.769230769230769,4.62854454423188,5,1,1,0.7692307692307692,0.5,2.0
WBA,35,73,5,6,5.666666666666666,5.132949237150195,5,0,1,0.6666666666666661,0.5,2.0
WBA,35,74,1,7,5.666666666666666,5.483317822137894,5,4,6,4.666666666666666,0.5,2.0
WBA,35,75,4,8,6.923076923076923,7.281883642125875,7,3,4,2.9230769230769234,0.5,2.0
WBA,35,76,7,7,6.743589743589744,6.837007302353269,7,0,0,-0.2564102564102564,0.5,2.0
WBA,35,77,4,2,2.6153846153846154,2.794042011838587,3,-1,-2,-1.3846153846153846,0.5,2.0
WBA,35,78,4,5,4.769230769230769,4.767781531378099,5,1,1,0.7692307692307692,0.5,2.0
WBA,35,79,8,1,2.6153846153846154,2.3225844514145786,2,-6,-7,-5.384615384615385,0.5,2.0
WBA,35,80,4,4,4.051282051282051,4.394608170918306,4,0,0,0.0512820512820511,0.5,2.0
WBA,36,1,2,3,2.9743589743589745,2.475329201657035,2,0,1,0.9743589743589745,0.5,2.0
WBA,36,2,8,2,3.333333333333333,3.673478981900414,4,-4,-6,-4.666666666666667,0.5,2.0
WBA,36,3,1,6,4.948717948717949,4.681443163631789,5,4,5,3.948717948717949,0.5,2.0
WBA,36,4,6,5,5.128205128205129,5.158990674869778,5,-1,-1,-0.8717948717948714,0.5,2.0
WBA,36,5,5,3,3.5128205128205128,2.957644957282956,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,36,6,4,1,1.8974358974358974,1.0473581866458277,1,-3,-3,-2.1025641025641026,0.5,2.0
WBA,36,7,4,7,6.205128205128205,6.4991303558369795,6,2,3,2.2051282051282053,0.5,2.0
WBA,36,8,7,8,7.461538461538462,8.391987366296217,8,1,1,0.4615384615384617,0.5,2.0
WBA,36,9,1,3,2.7948717948717947,3.838798354070815,4,3,2,1.7948717948717947,0.5,2.0
WBA,36,10,6,5,5.128205128205129,6.3050571471328904,6,0,-1,-0.8717948717948714,0.5,2.0
WBA,36,11,2,7,5.846153846153846,6.060072672641052,6,4,5,3.846153846153846,0.5,2.0
WBA,36,12,4,3,3.333333333333333,3.5646667247116466,4,0,-1,-0.666666666666667,0.5,2.0
WBA,36,13,5,3,3.5128205128205128,2.9806294941154987,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,36,14,1,6,4.948717948717949,5.166337475785898,5,4,5,3.948717948717949,0.5,2.0
WBA,36,15,6,7,6.564102564102564,6.748268834695827,7,1,1,0.5641025641025639,0.5,2.0
WBA,36,16,4,3,3.333333333333333,2.978694906983908,3,-1,-1,-0.666666666666667,0.5,2.0
WBA,36,17,3,3,3.153846153846154,4.046269718608031,4,1,0,0.1538461538461542,0.5,2.0
WBA,36,18,8,5,5.487179487179487,5.643756001980133,6,-2,-3,-2.5128205128205128,0.5,2.0
WBA,36,19,6,8,7.282051282051282,7.06437765040052,7,1,2,1.282051282051282,0.5,2.0
WBA,36,20,4,3,3.333333333333333,2.497529548315558,2,-2,-1,-0.666666666666667,0.5,2.0
WBA,36,21,1,1,1.358974358974359,2.615554286913417,3,2,0,0.35897435897435903,0.5,2.0
WBA,36,22,2,7,5.846153846153846,6.150733819823473,6,4,5,3.846153846153846,0.5,2.0
WBA,36,23,1,8,6.384615384615385,6.604135066865832,7,6,7,5.384615384615385,0.5,2.0
WBA,36,24,5,3,3.5128205128205128,3.191593331718318,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,36,25,8,6,6.205128205128205,6.343430954742721,6,-2,-2,-1.7948717948717947,0.5,2.0
WBA,36,26,7,2,3.153846153846154,3.225761585279423,3,-4,-5,-3.846153846153846,0.5,2.0
WBA,36,27,5,7,6.384615384615385,6.460665093875899,6,1,2,1.384615384615385,0.5,2.0
WBA,36,28,4,1,1.8974358974358974,1.1939391079391637,1,-3,-3,-2.1025641025641026,0.5,2.0
WBA,36,29,7,7,6.743589743589744,6.608009829409447,7,0,0,-0.2564102564102564,0.5,2.0
WBA,36,30,3,7,6.0256410256410255,6.124902926774009,6,3,4,3.0256410256410255,0.5,2.0
WBA,36,31,7,3,3.871794871794872,3.829760502830675,4,-3,-4,-3.128205128205128,0.5,2.0
WBA,36,32,8,7,6.923076923076923,6.488691864957498,6,-2,-1,-1.0769230769230766,0.5,2.0
WBA,36,33,3,2,2.435897435897436,1.6563359661553785,2,-1,-1,-0.5641025641025639,0.5,2.0
WBA,36,34,5,3,3.5128205128205128,4.090130644338825,4,-1,-2,-1.4871794871794872,0.5,2.0
WBA,36,35,8,5,5.487179487179487,6.147208674109098,6,-2,-3,-2.5128205128205128,0.5,2.0
WBA,36,36,1,4,3.5128205128205128,3.76084093179202,4,3,3,2.5128205128205128,0.5,2.0
WBA,36,37,2,7,5.846153846153846,5.809757543343078,6,4,5,3.846153846153846,0.5,2.0
WBA,36,38,3,6,5.307692307692308,5.070101117348708,5,2,3,2.3076923076923084,0.5,2.0
WBA,36,39,6,3,3.6923076923076925,3.137749766872376,3,-3,-3,-2.3076923076923075,0.5,2.0
WBA,36,40,5,4,4.230769230769231,3.817877148332583,4,-1,-1,-0.7692307692307692,0.5,2.0
WBA,36,41,4,1,1.8974358974358974,2.0081619348440096,2,-2,-3,-2.1025641025641026,0.5,2.0
WBA,36,42,3,4,3.871794871794872,3.9183126559165844,4,1,1,0.8717948717948718,0.5,2.0
WBA,36,43,7,4,4.589743589743589,4.457212734738576,4,-3,-3,-2.4102564102564106,0.5,2.0
WBA,36,44,1,4,3.5128205128205128,3.121094965725444,3,2,3,2.5128205128205128,0.5,2.0
WBA,36,45,5,5,4.948717948717949,4.399856101270125,4,-1,0,-0.0512820512820511,0.5,2.0
WBA,36,46,1,5,4.230769230769231,4.288108953323641,4,3,4,3.230769230769231,0.5,2.0
WBA,36,47,7,3,3.871794871794872,3.3135379617723877,3,-4,-4,-3.128205128205128,0.5,2.0
WBA,36,48,6,3,3.6923076923076925,4.2772301451154275,4,-2,-3,-2.3076923076923075,0.5,2.0
WBA,36,49,3,6,5.307692307692308,5.580576485890052,6,3,3,2.3076923076923084,0.5,2.0
WBA,36,50,5,2,2.7948717948717947,3.822339878787789,4,-1,-3,-2.2051282051282053,0.5,2.0
WBA,36,51,3,7,6.0256410256410255,6.242063782700466,6,3,4,3.0256410256410255,0.5,2.0
WBA,36,52,7,4,4.589743589743589,4.912584380282481,5,-2,-3,-2.4102564102564106,0.5,2.0
WBA,36,53,7,2,3.153846153846154,3.2869564810895175,3,-4,-5,-3.846153846153846,0.5,2.0
WBA,36,54,1,7,5.666666666666666,5.784014598374364,6,5,6,4.666666666666666,0.5,2.0
WBA,36,55,7,3,3.871794871794872,4.209426259310989,4,-3,-4,-3.128205128205128,0.5,2.0
WBA,36,56,7,7,6.743589743589744,6.673979151218071,7,0,0,-0.2564102564102564,0.5,2.0
WBA,36,57,7,5,5.307692307692308,6.253371682108193,6,-1,-2,-1.6923076923076916,0.5,2.0
WBA,36,58,4,3,3.333333333333333,3.60523116948514,4,0,-1,-0.666666666666667,0.5,2.0
WBA,36,59,3,8,6.743589743589744,6.882078229796819,7,4,5,3.7435897435897436,0.5,2.0
WBA,36,60,1,6,4.948717948717949,3.815736496441394,4,3,5,3.948717948717949,0.5,2.0
WBA,36,61,4,8,6.923076923076923,6.2164220970222885,6,2,4,2.9230769230769234,0.5,2.0
WBA,36,62,5,2,2.7948717948717947,2.758935054655174,3,-2,-3,-2.2051282051282053,0.5,2.0
WBA,36,63,1,6,4.948717948717949,4.977987515395092,5,4,5,3.948717948717949,0.5,2.0
WBA,36,64,5,4,4.230769230769231,3.980843635948827,4,-1,-1,-0.7692307692307692,0.5,2.0
WBA,36,65,2,2,2.2564102564102564,2.696652635804762,3,1,0,0.2564102564102564,0.5,2.0
WBA,36,66,8,6,6.205128205128205,6.058032414404648,6,-2,-2,-1.7948717948717947,0.5,2.0
WBA,36,67,3,6,5.307692307692308,5.29410561127697,5,2,3,2.3076923076923084,0.5,2.0
WBA,36,68,8,3,4.051282051282051,3.470803161865063,3,-5,-5,-3.948717948717949,0.5,2.0
WBA,36,69,8,3,4.051282051282051,3.5641631745121867,4,-4,-5,-3.948717948717949,0.5,2.0
WBA,36,70,7,6,6.0256410256410255,5.864332039758533,6,-1,-1,-0.9743589743589745,0.5,2.0
WBA,36,71,1,2,2.076923076923077,1.5016183970384125,2,1,1,1.076923076923077,0.5,2.0
WBA,36,72,4,7,6.205128205128205,6.9728880123371395,7,3,3,2.2051282051282053,0.5,2.0
WBA,36,73,5,3,3.5128205128205128,2.99386644962832,3,-2,-2,-1.4871794871794872,0.5,2.0
WBA,36,74,6,4,4.410256410256411,4.190451041646092,4,-2,-2,-1.5897435897435894,0.5,2.0
WBA,36,75,7,8,7.461538461538462,7.691632386715531,8,1,1,0.4615384615384617,0.5,2.0
WBA,36,76,6,1,2.2564102564102564,2.187757151409007,2,-4,-5,-3.7435897435897436,0.5,2.0
WBA,36,77,3,2,2.435897435897436,2.7018506585687323,3,0,-1,-0.5641025641025639,0.5,2.0
WBA,36,78,5,7,6.384615384615385,6.298090842213743,6,1,2,1.384615384615385,0.5,2.0
WBA,36,79,4,1,1.8974358974358974,1.8273877042557845,2,-2,-3,-2.1025641025641026,0.5,2.0
WBA,36,80,2,2,2.2564102564102564,1.6848992534347995,2,0,0,0.2564102564102564,0.5,2.0
WBA,37,1,4,5,4.769230769230769,5.2082674106790385,5,1,1,0.7692307692307692,0.5,2.0
WBA,37,2,4,6,5.487179487179487,5.99779582159864,6,2,2,1.4871794871794872,0.5,2.0
WBA,37,3,7,5,5.307692307692308,5.23039895390072,5,-2,-2,-1.6923076923076916,0.5,2.0
WBA,37,4,4,7,6.205128205128205,6.8400389300162185,7,3,3,2.2051282051282053,0.5,2.0
WBA,37,5,6,7,6.564102564102564,6.70383029465785,7,1,1,0.5641025641025639,0.5,2.0
WBA,37,6,7,7,6.743589743589744,7.020500234160268,7,0,0,-0.2564102564102564,0.5,2.0
WBA,37,7,1,5,4.230769230769231,3.7369624462420292,4,3,4,3.230769230769231,0.5,2.0
WBA,37,8,2,7,5.846153846153846,4.769707100027331,5,3,5,3.846153846153846,0.5,2.0
WBA,37,9,4,3,3.333333333333333,3.7155588215730804,4,0,-1,-0.666666666666667,0.5,2.0
WBA,37,10,4,1,1.8974358974358974,3.2022304609186243,3,-1,-3,-2.1025641025641026,0.5,2.0
WBA,37,11,8,5,5.487179487179487,5.191291015373546,5,-3,-3,-2.5128205128205128,0.5,2.0
WBA,37,12,7,1,2.435897435897436,2.470723076940964,2,-5,-6,-4.564102564102564,0.5,2.0
WBA,37,13,5,1,2.076923076923077,2.4151511736389164,2,-3,-4,-2.923076923076923,0.5,2.0
WBA,37,14,5,3,3.5128205128205128,4.152491038343964,4,-1,-2,-1.4871794871794872,0.5,2.0
WBA,37,15,1,4,3.5128205128205128,3.567009635202985,4,3,3,2.5128205128205128,0.5,2.0
WBA,37,16,6,6,5.846153846153846,6.20257499299903,6,0,0,-0.1538461538461542,0.5,2.0
WBA,37,17,8,2,3.333333333333333,3.017344592699014,3,-5,-6,-4.666666666666667,0.5,2.0
WBA,37,18,5,8,7.102564102564102,6.951094839686879,7,2,3,2.102564102564102,0.5,2.0
WBA,37,19,5,6,5.666666666666666,6.197226576811368,6,1,1,0.6666666666666661,0.5,2.0
WBA,37,20,6,1,2.2564102564102564,2.3871272243795456,2,-4,-5,-3.7435897435897436,0.5,2.0
WBA,37,21,6,7,6.564102564102564,5.469358753991505,5,-1,1,0.5641025641025639,0.5,2.0
WBA,37,22,8,7,6.923076923076923,6.921778101737745,7,-1,-1,-1.0769230769230766,0.5,2.0
WBA,37,23,3,2,2.435897435897436,3.3630307235484644,3,0,-1,-0.5641025641025639,0.5,2.0
WBA,37,24,8,4,4.769230769230769,4.72971985722968,5,-3,-4,-3.230769230769231,0.5,2.0
WBA,37,25,2,8,6.564102564102564,6.7611541922331,7,5,6,4.564102564102564,0.5,2.0
WBA,37,26,7,6,6.0256410256410255,4.959904052465715,5,-2,-1,-0.9743589743589745,0.5,2.0
WBA,37,27,6,5,5.128205128205129,4.950994204669071,5,-1,-1,-0.8717948717948714,0.5,2.0
WBA,37,28,1,4,3.5128205128205128,3.5695789781891114,4,3,3,2.5128205128205128,0.5,2.0
WBA,37,29,8,5,5.487179487179487,5.553862322128238,6,-2,-3,-2.5128205128205128,0.5,2.0
WBA,37,30,4,2,2.6153846153846154,2.379147658784245,2,-2,-2,-1.3846153846153846,0.5,2.0
WBA,37,31,6,4,4.410256410256411,4.240432365809324,4,-2,-2,-1.5897435897435894,0.5,2.0
WBA,37,32,6,4,4.410256410256411,3.647788731774171,4,-2,-2,-1.5897435897435894,0.5,2.0
WBA,37,33,2,7,5.846153846153846,5.3364817968498315,5,3,5,3.846153846153846,0.5,2.0
WBA,37,34,4,1,1.8974358974358974,1.7005978877212047,2,-2,-3,-2.1025641025641026,0.5,2.0
WBA,37,35,2,7,5.846153846153846,6.096701353188987,6,4,5,3.846153846153846,0.5,2.0
WBA,37,36,7,7,6.743589743589744,6.733163940642524,7,0,0,-0.2564102564102564,0.5,2.0
WBA,37,37,7,8,7.461538461538462,7.811581029301789,8,1,1,0.4615384615384617,0.5,2.0
WBA,37,38,3,3,3.153846153846154,3.725117562955924,4,1,0,0.1538461538461542,0.5,2.0
WBA,37,39,3,7,6.0256410256410255,5.774594214403374,6,3,4,3.0256410256410255,0.5,2.0
WBA,37,40,2,8,6.564102564102564,6.307649587361912,6,4,6,4.564102564102564,0.5,2.0
